name	tutorial1	tutorial2
chr20_51534837_51535449	5	2
chr20_51650648_51651329	2	2
chr20_51886175_51886944	2	1
chr20_52190607_52192260	1	2
chr20_52338889_52339624	4	2
chr20_52405440_52406354	3	2
chr20_52435288_52436256	2	2
chr20_52447511_52448509	2	2
chr20_52672081_52672872	2	2
chr20_52737643_52738542	1	2
chr20_53237770_53238339	2	1
chr20_53580153_53581047	2	2
chr20_53585933_53586911	2	1
chr20_53621812_53622312	2	2
chr20_53654911_53655622	1	4
chr20_53696658_53697311	2	2
chr20_53791142_53791669	3	2
chr20_53798493_53799327	2	2
chr20_53847632_53848228	2	2
chr20_53915538_53916281	2	2
chr20_53939729_53940819	2	2
chr20_53949225_53950077	3	2
chr20_54132588_54133190	7	4
chr20_54207572_54208106	4	2
chr20_56194006_56194856	2	2
chr20_56358625_56359144	8	2
chr20_56362823_56363434	6	2
chr20_56373921_56374923	1	2
chr20_56419016_56419578	8	2
chr20_56422091_56422858	4	2
chr20_56426178_56427529	2	2
chr20_56428794_56429326	2	2
chr20_56432872_56433746	4	2
chr20_56446483_56447689	2	2
chr20_56639467_56640312	2	2
chr20_56954786_56955654	2	2
chr20_56973266_56974024	2	2
chr20_57070519_57071311	2	2
chr20_57144569_57145174	2	2
chr20_57151287_57151876	2	2
chr20_57391006_57392101	2	3
chr20_57432727_57433802	2	2
chr20_57920296_57920898	2	2
chr20_57965339_57965867	2	2
chr20_58228132_58229031	2	2
chr20_58301543_58302094	2	2
chr20_58388522_58389413	6	1
chr20_58652068_58652712	2	2
chr20_58690760_58691261	2	4
chr20_58691646_58692204	4	2
chr20_58888595_58889464	2	1
chr20_58907497_58908265	1	2
chr20_58945774_58946330	2	1
chr20_58980890_58981421	3	1
chr20_58990725_58991458	4	2
chr20_59004510_59005683	6	2
chr20_59031992_59032743	11	4
chr20_59365655_59366403	2	1
chr20_59425119_59425873	2	1
chr20_59515582_59516387	4	2
chr20_59629241_59629818	2	2
chr20_59723003_59723550	5	2
chr20_60008028_60008950	2	1
chr20_60045943_60046588	4	2
chr20_60139553_60140516	2	2
chr20_60228274_60228796	4	4
chr20_60788472_60789206	2	2
chr20_61120471_61121090	2	2
chr20_62041454_62041991	2	2
chr20_62063486_62064476	2	2
chr20_62121875_62122563	10	8
chr20_62182481_62183508	2	2
chr20_62238105_62239128	1	6
chr20_62273879_62274406	2	2
chr20_62302636_62303180	8	2
chr20_62386765_62387503	2	6
chr20_62407089_62407617	3	2
chr20_62457229_62457875	2	2
chr20_62501594_62502443	2	4
chr20_62599665_62600464	2	2
chr20_62636335_62636950	2	2
chr20_62651857_62652572	11	1
chr20_62675271_62675805	3	2
chr20_62686130_62686660	2	2
chr20_62794111_62794669	16	8
chr20_62805329_62806358	3	2
chr20_62834731_62835832	2	1
chr20_62872143_62872752	2	2
chr20_62926405_62926955	5	2
chr20_62937802_62938353	8	1
chr20_62953687_62954382	9	1
chr20_63025432_63025942	4	2
chr20_63101902_63102934	1	1
chr20_63272538_63273078	8	2
chr20_63519546_63521442	2	2
chr20_63567015_63568365	4	2
chr20_63657971_63659004	5	2
chr20_63707779_63708282	1	2
chr20_63741584_63742199	2	2
chr20_63837484_63838100	2	2
chr20_63854917_63855568	4	2
chr20_63902824_63903674	4	2
chr20_64032453_64033251	4	2
chr20_64076880_64077699	2	3
chr21_10002082_10003228	1	2
chr21_10352675_10353397	2	2
chr21_10421940_10422773	2	2
chr21_10553752_10554538	2	2
chr21_10602343_10603287	2	1
chr21_14383124_14383652	18	6
chr21_14482114_14482742	2	2
chr21_14864549_14865115	2	4
chr21_14868542_14869257	4	2
chr21_15064511_15065330	13	4
chr21_15065464_15065995	3	2
chr21_15221898_15222503	8	2
chr21_15224156_15224750	2	2
chr21_15338163_15338931	2	2
chr21_15496577_15497159	1	2
chr21_15513932_15514611	4	2
chr21_15729422_15730382	12	1
chr21_15837293_15838160	2	2
chr21_16165373_16166116	1	2
chr21_16179661_16180217	2	2
chr21_16193952_16194455	20	4
chr21_16264237_16264880	2	2
chr21_16268798_16269700	2	2
chr21_16959584_16960103	2	2
chr21_17127018_17127810	2	1
chr21_17388176_17388821	2	2
chr21_17451169_17451696	4	2
chr21_17475955_17476489	4	4
chr21_17512443_17513006	2	2
chr21_17612718_17613270	10	2
chr21_17783997_17784629	2	2
chr21_17786118_17786620	2	2
chr21_17803508_17804397	3	2
chr21_17818760_17819892	4	2
chr21_17938927_17939891	2	2
chr21_18243590_18244467	4	2
chr21_18388528_18389372	2	2
chr21_18465245_18466242	2	2
chr21_19021782_19022497	2	2
chr21_19370787_19371463	2	2
chr21_20425504_20426418	2	2
chr21_21051063_21051584	6	2
chr21_21101643_21102305	4	2
chr21_21140012_21141475	2	1
chr21_21200816_21201623	4	2
chr21_21245523_21246312	2	2
chr21_21339042_21339727	2	2
chr21_21518445_21519234	2	2
chr21_21921349_21922049	2	2
chr21_22250231_22251021	2	2
chr21_23416322_23416904	2	2
chr21_23924798_23925522	2	2
chr21_23968316_23969088	4	2
chr21_24420620_24421147	2	2
chr21_24640006_24640508	2	2
chr21_25005395_25006340	2	2
chr21_25119227_25119997	2	2
chr21_25201052_25201638	2	2
chr21_25560038_25560736	7	3
chr21_25560777_25561386	2	3
chr21_25573733_25574319	10	2
chr21_25604285_25604972	1	2
chr21_25606975_25608084	8	2
chr21_25734087_25735639	5	2
chr21_25862005_25862962	4	2
chr21_25925110_25925925	2	2
chr21_25967513_25968024	4	2
chr21_26139987_26140531	8	2
chr21_26169873_26171031	2	2
chr21_26296597_26297148	2	2
chr21_26390185_26390773	6	2
chr21_26470242_26470903	4	2
chr21_26529276_26529913	2	2
chr21_26546434_26547209	5	2
chr21_26564999_26565542	6	2
chr21_26587854_26588800	3	2
chr21_26706139_26706753	2	2
chr21_26797894_26798772	2	2
chr21_26847402_26848043	2	2
chr21_26850496_26851329	1	2
chr21_26920921_26921805	2	2
chr21_26966946_26968034	1	2
chr21_27067157_27067919	2	2
chr21_27368619_27369189	4	2
chr21_27397124_27397895	2	2
chr21_28051520_28052036	2	2
chr21_28066033_28066955	2	2
chr21_28097051_28097578	4	2
chr21_28135265_28136058	5	4
chr21_28228053_28228706	4	2
chr21_28235130_28235807	6	1
chr21_28345894_28346413	2	2
chr21_28355798_28356323	6	1
chr21_28515549_28516359	2	2
chr21_28627324_28628268	2	1
chr21_28744954_28745767	3	1
chr21_28765033_28765536	2	2
chr21_28884368_28885532	8	2
chr21_28982893_28983743	2	2
chr21_28992717_28993247	16	6
chr21_29002486_29003099	8	2
chr21_29024734_29025274	9	2
chr21_29060935_29061792	2	2
chr21_29073348_29073863	16	2
chr21_29099883_29100411	6	2
chr21_29178818_29179412	2	2
chr21_29196214_29196788	4	2
chr21_29217814_29218355	8	2
chr21_29237434_29237941	2	1
chr21_29245213_29245775	9	3
chr21_29256507_29257037	4	2
chr21_29287267_29287901	3	2
chr21_29299947_29300459	6	6
chr21_29314387_29315344	1	2
chr21_29342577_29343152	8	4
chr21_29376496_29376998	2	2
chr21_29476359_29476878	2	2
chr21_29612949_29613630	2	2
chr21_29638676_29639483	2	2
chr21_29656653_29657219	5	4
chr21_29849618_29850133	3	2
chr21_30359357_30360084	1	2
chr21_30641810_30642723	2	2
chr21_30890816_30891971	2	2
chr21_31070245_31071172	4	2
chr21_31107699_31108269	4	2
chr21_31123445_31124211	2	2
chr21_31200976_31202039	2	5
chr21_31218996_31219822	12	3
chr21_31293946_31294487	3	3
chr21_31342234_31342783	2	2
chr21_31343605_31344270	8	1
chr21_31497806_31498363	2	2
chr21_31558548_31559409	1	1
chr21_31580700_31581220	6	2
chr21_31654108_31655231	1	2
chr21_31659283_31659874	6	2
chr21_31730287_31731426	3	2
chr21_31731871_31732372	7	3
chr21_32088250_32089095	2	2
chr21_32261797_32262798	2	2
chr21_32484602_32485121	1	2
chr21_32569025_32569583	5	1
chr21_32612032_32613035	4	1
chr21_32771807_32772776	5	2
chr21_33003878_33004853	2	2
chr21_33007640_33008188	3	1
chr21_33011340_33011882	8	2
chr21_33089245_33089753	6	2
chr21_33198174_33199185	4	2
chr21_33202500_33203062	2	2
chr21_33206726_33207579	2	2
chr21_33207677_33208195	2	2
chr21_33215480_33216011	4	2
chr21_33216058_33216583	4	2
chr21_33253509_33254416	2	2
chr21_33271421_33271996	2	2
chr21_33299336_33299932	8	4
chr21_33301992_33302694	2	2
chr21_33382852_33383427	8	2
chr21_33402289_33403415	6	3
chr21_33433310_33433851	4	2
chr21_33441855_33442459	2	2
chr21_33478720_33479515	3	1
chr21_33479635_33480564	18	2
chr21_33491253_33492095	3	2
chr21_33542492_33543274	7	4
chr21_33611565_33612380	1	2
chr21_33642136_33642645	15	4
chr21_33696835_33697449	2	2
chr21_33939933_33940579	2	1
chr21_33976273_33976939	4	2
chr21_34019811_34020328	2	2
chr21_34061487_34062468	2	2
chr21_34193982_34194552	1	2
chr21_34202537_34203485	1	2
chr21_34537523_34538289	1	2
chr21_34545195_34545745	16	5
chr21_34582734_34583488	2	1
chr21_34602980_34603818	2	2
chr21_34610057_34610973	2	2
chr21_34612134_34613781	2	2
chr21_34826773_34827470	2	2
chr21_34830612_34831132	2	2
chr21_34835577_34836741	6	2
chr21_34844571_34845176	2	4
chr21_34884097_34884614	2	2
chr21_34895321_34896182	2	1
chr21_34908237_34908944	2	2
chr21_34924597_34925106	2	1
chr21_34983631_34984403	2	2
chr21_35033848_35034623	2	2
chr21_35450939_35451777	2	4
chr21_35474593_35475435	2	2
chr21_35475583_35476217	4	2
chr21_35530740_35531325	2	2
chr21_35905059_35906248	2	2
chr21_35931987_35932535	5	4
chr21_36014688_36016071	2	2
chr21_36060277_36060833	6	2
chr21_36069742_36070300	8	4
chr21_36156355_36157071	8	2
chr21_36173698_36174293	4	2
chr21_36319850_36320416	18	2
chr21_36428851_36429511	2	3
chr21_36437361_36438268	1	2
chr21_36452133_36452828	2	2
chr21_36457782_36458697	2	2
chr21_36661499_36662360	2	2
chr21_36859992_36860539	2	2
chr21_36965804_36966477	5	2
chr21_37009681_37010364	2	2
chr21_37256905_37257970	4	1
chr21_37267308_37268335	7	2
chr21_37339166_37339906	1	1
chr21_37563991_37564800	2	2
chr21_37970603_37971166	2	2
chr21_38031399_38031899	1	2
chr21_38081754_38082370	1	2
chr21_38112989_38113823	1	2
chr21_38343801_38344381	2	2
chr21_38486726_38487244	2	2
chr21_38805429_38806170	4	2
chr21_38958815_38959587	10	2
chr21_38979581_38980108	7	4
chr21_39004046_39004559	2	2
chr21_39006267_39007089	4	2
chr21_39096859_39097919	2	2
chr21_39269403_39270100	2	2
chr21_39313332_39314172	3	2
chr21_39380055_39380739	10	2
chr21_39445249_39446215	6	2
chr21_39742506_39743474	2	2
chr21_40049852_40050554	2	2
chr21_40250601_40251169	2	2
chr21_40996537_40997069	2	2
chr21_41113333_41114076	4	2
chr21_41374305_41375310	2	1
chr21_41396545_41397220	4	2
chr21_41572013_41573010	2	2
chr21_41761263_41761785	7	2
chr21_41878929_41879876	4	2
chr21_41973890_41974472	2	2
chr21_42010213_42010913	3	1
chr21_42061044_42061919	2	2
chr21_42062110_42062962	2	1
chr21_42097776_42098325	4	2
chr21_42107634_42108270	2	3
chr21_42195305_42195863	4	2
chr21_42199373_42199962	4	2
chr21_42227859_42228533	6	2
chr21_42263403_42264002	4	4
chr21_42289931_42290434	3	2
chr21_42319268_42319774	4	2
chr21_42352258_42353139	2	2
chr21_42369477_42370270	2	2
chr21_42406275_42406784	2	1
chr21_42456256_42456863	2	2
chr21_42474305_42475283	2	2
chr21_42496095_42496625	5	2
chr21_42812002_42812863	2	2
chr21_42839354_42839941	4	2
chr21_43343007_43343636	2	2
chr21_43624251_43625143	2	2
chr21_43646529_43647096	2	2
chr21_43689976_43691008	3	1
chr21_43725513_43726061	4	1
chr21_43728310_43728972	17	6
chr21_43733441_43734049	5	2
chr21_43767575_43768295	8	1
chr21_43771176_43772522	6	4
chr21_43772529_43773165	2	2
chr21_43776148_43776832	16	2
chr21_43778850_43779387	4	4
chr21_43789506_43790195	8	2
chr21_43796646_43797255	2	2
chr21_43811870_43812636	2	2
chr21_43864960_43865520	1	2
chr21_43993104_43993844	2	2
chr21_44024954_44025485	4	2
chr21_44029365_44030170	2	2
chr21_44338807_44339526	10	1
chr21_44345359_44346080	2	2
chr21_44360175_44360688	2	2
chr21_44723337_44724165	2	2
chr21_44873209_44873858	6	1
chr21_44919588_44920285	2	1
chr21_44924936_44925522	2	2
chr21_44930095_44930958	2	2
chr21_45007157_45007950	2	2
chr21_45357641_45358386	2	2
chr21_45412817_45413820	2	1
chr21_45535499_45536181	4	2
chr21_45643132_45643834	8	2
chr21_45721507_45722181	2	2
chr21_46009323_46009933	2	2
chr21_46283944_46285228	1	2
chr21_46322470_46323349	2	2
chr21_46324254_46324773	4	1
chr21_46458455_46459020	11	3
chr21_46552099_46552748	8	2
chr22_11066667_11067220	3	2
chr22_16832026_16832701	2	2
chr22_17052797_17053526	2	2
chr22_17084593_17085184	4	4
chr22_17106656_17107328	6	6
chr22_17158355_17159399	10	2
chr22_17171045_17171999	14	2
chr22_17628545_17629552	3	3
chr22_17672968_17673575	4	2
chr22_17768904_17769836	1	2
chr22_17781376_17782479	2	2
chr22_17785210_17785957	2	2
chr22_17864964_17865509	2	2
chr22_17981194_17981968	2	2
chr22_19122312_19122879	4	2
chr22_19177745_19178418	3	1
chr22_19178610_19179257	5	1
chr22_19387848_19388793	2	2
chr22_19432129_19432889	6	5
chr22_19446917_19447924	2	1
chr22_19479478_19480052	6	2
chr22_19745066_19745732	2	1
chr22_19772569_19773547	2	2
chr22_19840780_19841720	2	1
chr22_19854475_19855155	7	2
chr22_19986328_19987384	2	2
chr22_20079755_20080369	8	5
chr22_20117110_20117729	4	3
chr22_20137830_20138452	2	2
chr22_20180299_20180988	4	4
chr22_20192846_20193717	2	2
chr22_20200598_20201366	2	2
chr22_20530667_20531655	2	4
chr22_20576191_20576867	8	4
chr22_20748568_20749089	4	4
chr22_20857998_20859170	7	4
chr22_20867294_20867876	6	2
chr22_20957605_20958120	2	2
chr22_20961541_20962304	2	2
chr22_20981742_20982341	6	2
chr22_21014621_21015182	4	4
chr22_21566575_21567308	2	1
chr22_21641945_21643162	1	1
chr22_21682298_21683003	2	1
chr22_21735280_21736062	11	1
chr22_21772744_21773352	2	2
chr22_21867321_21867979	8	2
chr22_21937104_21938429	7	1
chr22_22016627_22017133	2	2
chr22_22233623_22234391	2	2
chr22_22343443_22344011	2	2
chr22_22720367_22721425	3	2
chr22_22928642_22929190	6	2
chr22_23113745_23114398	2	2
chr22_23141569_23142402	2	2
chr22_23153190_23153951	2	2
chr22_23521714_23522239	2	2
chr22_23696142_23696657	2	2
chr22_23752288_23753134	2	2
chr22_23767620_23768687	2	1
chr22_23831637_23832487	3	2
chr22_23838894_23839412	6	2
chr22_23844910_23845740	2	2
chr22_23893782_23894885	1	2
chr22_24156719_24157225	2	2
chr22_24270136_24271088	2	2
chr22_24401067_24401657	2	2
chr22_24401974_24402922	3	2
chr22_24525279_24525803	2	2
chr22_24550358_24550895	1	2
chr22_24555099_24555613	9	4
chr22_25474982_25475932	2	2
chr22_25546323_25547116	9	2
chr22_25680813_25681325	4	2
chr22_25747306_25747925	2	2
chr22_25772790_25773646	2	2
chr22_26230627_26231887	2	2
chr22_26330951_26331453	2	2
chr22_26480790_26481765	2	2
chr22_26512252_26512778	4	2
chr22_26560064_26560606	2	2
chr22_26804002_26804575	2	2
chr22_27912969_27913538	2	2
chr22_27919038_27919577	3	2
chr22_28186233_28186864	1	2
chr22_28741638_28742232	6	2
chr22_29031352_29032398	2	2
chr22_29047339_29048120	2	1
chr22_29212912_29213584	2	2
chr22_29225525_29226112	2	2
chr22_29267646_29268549	6	1
chr22_29306069_29307176	3	2
chr22_29310890_29311430	8	2
chr22_29369281_29369880	4	4
chr22_29382594_29383095	2	2
chr22_29478406_29479138	2	2
chr22_29489044_29489583	2	2
chr22_29553510_29554090	7	4
chr22_29603190_29603718	14	4
chr22_29766306_29767313	2	2
chr22_29862842_29863389	2	2
chr22_29907660_29908612	2	2
chr22_30212174_30213006	1	2
chr22_30265726_30267119	8	2
chr22_30270383_30270915	1	2
chr22_30287358_30288345	3	5
chr22_30289477_30290010	4	6
chr22_30355939_30357258	2	1
chr22_30386616_30387439	6	2
chr22_30439479_30440263	2	1
chr22_30442272_30442948	1	2
chr22_30634334_30634904	2	1
chr22_30968538_30969285	4	2
chr22_31080793_31081527	1	2
chr22_31211524_31212076	2	1
chr22_31230457_31230992	2	2
chr22_31300082_31300823	2	2
chr22_31399189_31399843	4	2
chr22_31630025_31630684	1	1
chr22_31630686_31631642	4	1
chr22_31642877_31643466	2	2
chr22_31753472_31754019	6	2
chr22_31845936_31846493	1	2
chr22_31871520_31872081	4	2
chr22_31917177_31917729	2	2
chr22_31920904_31921812	2	2
chr22_31970636_31971150	2	2
chr22_32052804_32053405	2	2
chr22_32201981_32203123	2	2
chr22_32474359_32475522	4	2
chr22_32528903_32529428	2	2
chr22_32712391_32713199	2	1
chr22_32733842_32734454	8	2
chr22_32776766_32777307	2	2
chr22_33057017_33057722	2	2
chr22_35128447_35129141	2	2
chr22_35410008_35410539	14	2
chr22_35589181_35589803	3	4
chr22_35816908_35817572	2	2
chr22_36028040_36029191	1	2
chr22_36123873_36124416	4	1
chr22_36124604_36125116	2	1
chr22_36201699_36202224	4	2
chr22_36239361_36239889	2	2
chr22_36286359_36286990	2	2
chr22_36387857_36388542	12	2
chr22_36423226_36424240	4	2
chr22_36506088_36507082	1	2
chr22_36529786_36530322	2	2
chr22_36775995_36776581	12	4
chr22_36816732_36817462	2	2
chr22_36852937_36853885	2	2
chr22_36912721_36913841	4	2
chr22_36921285_36921870	2	2
chr22_37107247_37107922	2	2
chr22_37199175_37199836	14	2
chr22_37241187_37241917	4	2
chr22_37242342_37243019	10	2
chr22_37274449_37275025	2	2
chr22_37282151_37282694	2	2
chr22_37284752_37285315	4	2
chr22_37296202_37296754	2	2
chr22_37303572_37304312	6	2
chr22_37370239_37370745	2	2
chr22_37409603_37410521	2	1
chr22_37483831_37484800	2	2
chr22_37486105_37486826	6	2
chr22_37525391_37526042	2	2
chr22_37579945_37580503	2	2
chr22_37590276_37590804	2	4
chr22_37608252_37608784	4	2
chr22_37638067_37639754	2	2
chr22_37658274_37658830	6	4
chr22_37661994_37662543	2	2
chr22_37677084_37677623	4	2
chr22_37844155_37844703	8	4
chr22_37905791_37906484	8	4
chr22_38074455_38075072	2	3
chr22_38197111_38197725	2	2
chr22_38203781_38204314	6	2
chr22_38208424_38209214	2	2
chr22_38213140_38214424	4	1
chr22_38266982_38267521	4	4
chr22_38305871_38306503	2	2
chr22_38485042_38485563	2	4
chr22_38656275_38657043	2	2
chr22_38696526_38697029	2	2
chr22_38705319_38705950	6	2
chr22_38872197_38872806	2	2
chr22_38946900_38947694	2	2
chr22_38967345_38968240	2	1
chr22_39131445_39132191	4	2
chr22_39245217_39245911	2	1
chr22_39310632_39311387	2	2
chr22_39438992_39439752	2	1
chr22_39464863_39465458	4	2
chr22_39520550_39521433	4	2
chr22_40319403_40319958	2	1
chr22_40412279_40412945	4	2
chr22_40422327_40422846	4	2
chr22_40636064_40636604	3	1
chr22_40680751_40681450	2	2
chr22_40833940_40834442	2	2
chr22_40856511_40857092	8	1
chr22_40951128_40952335	2	4
chr22_41022416_41023170	2	2
chr22_41052351_41053586	1	2
chr22_41090899_41092003	4	2
chr22_41269538_41270482	2	2
chr22_41286105_41286615	8	2
chr22_41367056_41367578	6	2
chr22_41448258_41448859	8	2
chr22_41524698_41525243	2	2
chr22_41620929_41621465	8	1
chr22_41654000_41654732	1	2
chr22_41666489_41667171	4	2
chr22_41696976_41697496	2	2
chr22_41768324_41768942	11	2
chr22_41800194_41800774	2	2
chr22_41832392_41833455	14	2
chr22_41833516_41834024	4	2
chr22_41919314_41920581	2	2
chr22_41925918_41926621	2	2
chr22_41946572_41947122	2	2
chr22_41966419_41967090	4	2
chr22_41998173_41998990	2	2
chr22_42070161_42071109	4	2
chr22_42079650_42080230	5	2
chr22_42444297_42445154	2	2
chr22_42519308_42520084	3	2
chr22_42586284_42586817	2	2
chr22_42605964_42606758	2	2
chr22_42614366_42615942	4	2
chr22_42748183_42748745	2	2
chr22_42889136_42889716	4	2
chr22_42901950_42902567	2	2
chr22_43151983_43153221	4	1
chr22_43245044_43245640	2	2
chr22_44026626_44027683	1	2
chr22_44049729_44050401	2	2
chr22_44068216_44069265	5	2
chr22_44127365_44127891	4	1
chr22_44172239_44172815	4	2
chr22_44182548_44183059	4	2
chr22_44497552_44498544	4	1
chr22_44603779_44604483	2	1
chr22_44684570_44685182	9	4
chr22_44685322_44685907	1	3
chr22_44871405_44872291	2	2
chr22_45163431_45164074	4	2
chr22_45218641_45219383	4	1
chr22_45228113_45228792	6	2
chr22_45263325_45263899	3	2
chr22_45291710_45292338	2	2
chr22_45309480_45310396	7	1
chr22_45423857_45424916	2	2
chr22_45521240_45521790	2	2
chr22_45612414_45613162	2	2
chr22_46013285_46013837	2	4
chr22_46035856_46036358	8	4
chr22_46069828_46070554	4	2
chr22_46070972_46071580	3	3
chr22_46150133_46150809	2	1
chr22_46184701_46185202	2	2
chr22_46249901_46250525	2	4
chr22_46267651_46268192	2	1
chr22_46295758_46296935	2	4
chr22_46335445_46335988	1	2
chr22_46443909_46444875	2	2
chr22_46527850_46528463	6	2
chr22_46547795_46548389	5	2
chr22_46592513_46593198	6	2
chr22_46593314_46593819	6	2
chr22_46601927_46602602	8	2
chr22_46604316_46604828	4	2
chr22_46754164_46754997	2	6
chr22_46773969_46774620	10	2
chr22_46840985_46841572	2	2
chr22_46853969_46854636	6	2
chr22_46970508_46971741	3	2
chr22_47376901_47377781	2	2
chr22_47780152_47780915	2	2
chr22_47911523_47912377	2	2
chr22_48171378_48172199	2	2
chr22_49016541_49017168	2	2
chr22_49142314_49143159	2	2
chr22_49242136_49242747	2	2
chr22_49670527_49671525	2	2
chr22_49767169_49767849	2	2
chr22_49960079_49960647	9	4
chr22_49960896_49961773	1	5
chr22_49965009_49966706	7	2
chr22_49966904_49967525	2	2
chr22_49970688_49971217	4	2
chr22_49982488_49983412	2	2
chr22_50185072_50186069	4	1
chr22_50190150_50190711	2	2
chr22_50244318_50245360	3	2
chr22_50307039_50308322	3	1
chr22_50326761_50327665	2	2
chr22_50342579_50343524	1	2
chr22_50466755_50467352	6	2
chr22_50474872_50475421	2	2
chr22_50507862_50508477	2	2
chr22_50525263_50526270	11	2
chr22_50526763_50527453	2	2
chr22_50628061_50628579	2	1
chr22_50656093_50656705	2	3
chr22_50783350_50784417	1	2
chr3_145260_146131	2	2
chr3_1106015_1106631	2	2
chr3_1543459_1544273	2	1
chr3_3013011_3013821	2	2
chr3_3103811_3104313	2	2
chr3_3173058_3173813	2	2
chr3_3179604_3180184	8	4
chr3_3317421_3318286	2	2
chr3_4111931_4112962	1	4
chr3_4303000_4303766	4	1
chr3_4309486_4310001	10	4
chr3_4416866_4417412	6	4
chr3_4492999_4493600	4	2
